Archetype,House number,WFH Type,Operation,Solar,Grid Import,Total Cost
Terraced,59,T2,hybrid_bidirectional,worst,2195.14,28.4583
Terraced,59,T2,hybrid_bidirectional,best,1841.1,
Terraced,59,T3,safe_unidirectional,worst,2680.76,543.253
Terraced,59,T3,safe_unidirectional,best,2488.66,450.468
Terraced,59,T3,hybrid_bidirectional,worst,1734.11,45.0936
Terraced,59,T3,hybrid_bidirectional,best,1273.04,
Terraced,1,T1,safe_unidirectional,worst,3869.55,655.201
Terraced,1,T1,safe_unidirectional,best,3651.76,556.916
Terraced,1,T1,hybrid_bidirectional,worst,3176.24,190.787
Terraced,1,T1,hybrid_bidirectional,best,2929.46,78.4779
Terraced,1,T2,safe_unidirectional,worst,3409.77,620.27
Terraced,1,T2,safe_unidirectional,best,3199.21,521.986
Terraced,1,T2,hybrid_bidirectional,worst,2544.62,90.9266
Terraced,1,T2,hybrid_bidirectional,best,2203.79,
Terraced,1,T3,safe_unidirectional,worst,3092.68,595.165
Terraced,1,T3,safe_unidirectional,best,2876.61,496.88
Terraced,1,T3,hybrid_bidirectional,worst,2162.82,129.351
Terraced,1,T3,hybrid_bidirectional,best,1763.13,
Terraced,2,T1,safe_unidirectional,worst,3544.65,583.931
Terraced,2,T1,safe_unidirectional,best,3325.27,486.533
Terraced,2,T1,hybrid_bidirectional,worst,2818.63,112.844
Terraced,2,T1,hybrid_bidirectional,best,2651.49,11.2109
Terraced,2,T2,safe_unidirectional,worst,3110.99,549.19
Terraced,2,T2,safe_unidirectional,best,2899.12,451.792
Terraced,2,T2,hybrid_bidirectional,worst,2357.71,42.1136
Terraced,2,T2,hybrid_bidirectional,best,1926.71,
Terraced,2,T3,safe_unidirectional,worst,2808.87,525.345
Terraced,2,T3,safe_unidirectional,best,2602.47,427.947
Terraced,2,T3,hybrid_bidirectional,worst,1971.52,83.3269
Terraced,2,T3,hybrid_bidirectional,best,1461.34,
Terraced,3,T1,safe_unidirectional,worst,3687.9,657.797
Terraced,3,T1,safe_unidirectional,best,3425.29,548.052
Terraced,3,T1,hybrid_bidirectional,worst,3027.24,190.769
Terraced,3,T1,hybrid_bidirectional,best,2853.32,82.6881
Terraced,3,T2,safe_unidirectional,worst,3238.98,622.85
Terraced,3,T2,safe_unidirectional,best,2984.1,512.621
Terraced,3,T2,hybrid_bidirectional,worst,2268.79,70.219
Terraced,3,T2,hybrid_bidirectional,best,1887.09,
Terraced,3,T3,safe_unidirectional,worst,2934.02,598.642
Terraced,3,T3,safe_unidirectional,best,2691.06,488.413
Terraced,3,T3,hybrid_bidirectional,worst,2022.57,117.548
Terraced,3,T3,hybrid_bidirectional,best,1600.75,
Terraced,4,T1,safe_unidirectional,worst,3617.87,600.949
Terraced,4,T1,safe_unidirectional,best,3405.77,502.44
Terraced,4,T1,hybrid_bidirectional,worst,2903.33,140.136
Terraced,4,T1,hybrid_bidirectional,best,2626.33,28.4436
Terraced,4,T2,safe_unidirectional,worst,3132.04,566.848
Terraced,4,T2,safe_unidirectional,best,2926.68,468.356
Terraced,4,T2,hybrid_bidirectional,worst,2138.12,45.3733
Terraced,4,T2,hybrid_bidirectional,best,1652.35,
Terraced,4,T3,safe_unidirectional,worst,2807.38,542.813
Terraced,4,T3,safe_unidirectional,best,2608.13,443.837
Terraced,4,T3,hybrid_bidirectional,worst,1727.18,57.801
Terraced,4,T3,hybrid_bidirectional,best,1357.0,
Terraced,5,T1,safe_unidirectional,worst,3318.8,526.073
Terraced,5,T1,safe_unidirectional,best,3082.05,421.959
Terraced,5,T1,hybrid_bidirectional,worst,2616.95,134.584
Terraced,5,T1,hybrid_bidirectional,best,2489.61,28.218
Terraced,5,T2,safe_unidirectional,worst,2890.35,491.54
Terraced,5,T2,safe_unidirectional,best,2663.98,387.426
Terraced,5,T2,hybrid_bidirectional,worst,2265.51,70.4559
Terraced,5,T2,hybrid_bidirectional,best,1982.79,
Terraced,5,T3,safe_unidirectional,worst,2602.53,467.988
Terraced,5,T3,safe_unidirectional,best,2385.88,363.874
Terraced,5,T3,hybrid_bidirectional,worst,1904.13,92.5089
Terraced,5,T3,hybrid_bidirectional,best,1537.96,
Terraced,6,T1,safe_unidirectional,worst,3891.23,708.863
Terraced,6,T1,safe_unidirectional,best,3682.23,606.291
Terraced,6,T1,hybrid_bidirectional,worst,2964.4,165.424
Terraced,6,T1,hybrid_bidirectional,best,2844.64,62.0508
Terraced,6,T2,safe_unidirectional,worst,3417.86,672.188
Terraced,6,T2,safe_unidirectional,best,3219.69,569.617
Terraced,6,T2,hybrid_bidirectional,worst,2470.83,108.656
Terraced,6,T2,hybrid_bidirectional,best,2123.48,
Terraced,6,T3,safe_unidirectional,worst,3109.33,648.999
Terraced,6,T3,safe_unidirectional,best,2912.24,546.427
Terraced,6,T3,hybrid_bidirectional,worst,2053.79,141.938
Terraced,6,T3,hybrid_bidirectional,best,1656.32,
Terraced,7,T1,safe_unidirectional,worst,3803.99,586.996
Terraced,7,T1,safe_unidirectional,best,3578.14,489.525
Terraced,7,T1,hybrid_bidirectional,worst,3025.82,131.578
Terraced,7,T1,hybrid_bidirectional,best,2815.6,24.0317
Terraced,7,T2,safe_unidirectional,worst,3309.99,550.856
Terraced,7,T2,safe_unidirectional,best,3097.34,453.386
Terraced,7,T2,hybrid_bidirectional,worst,2306.71,32.1383
Terraced,7,T2,hybrid_bidirectional,best,1967.41,
Terraced,7,T3,safe_unidirectional,worst,3035.38,526.2
Terraced,7,T3,safe_unidirectional,best,2823.04,428.729
Terraced,7,T3,hybrid_bidirectional,worst,1925.12,66.6775
Terraced,7,T3,hybrid_bidirectional,best,1321.66,
Terraced,8,T1,safe_unidirectional,worst,3484.82,558.432
Terraced,8,T1,safe_unidirectional,best,3280.62,456.65
Terraced,8,T1,hybrid_bidirectional,worst,3034.54,122.513
Terraced,8,T1,hybrid_bidirectional,best,2672.43,6.95243
Terraced,8,T2,safe_unidirectional,worst,3039.57,523.173
Terraced,8,T2,safe_unidirectional,best,2844.55,421.392
Terraced,8,T2,hybrid_bidirectional,worst,2179.45,35.8584
Terraced,8,T2,hybrid_bidirectional,best,1757.32,
Terraced,8,T3,safe_unidirectional,worst,2725.17,498.793
Terraced,8,T3,safe_unidirectional,best,2532.72,397.011
Terraced,8,T3,hybrid_bidirectional,worst,1826.94,40.8789
Terraced,8,T3,hybrid_bidirectional,best,1348.91,
Terraced,9,T1,safe_unidirectional,worst,3239.21,545.288
Terraced,9,T1,safe_unidirectional,best,3037.17,446.943
Terraced,9,T1,hybrid_bidirectional,worst,2648.61,99.3007
Terraced,9,T1,hybrid_bidirectional,best,2422.25,
Terraced,9,T2,safe_unidirectional,worst,2767.39,511.1
Terraced,9,T2,safe_unidirectional,best,2572.07,412.755
Terraced,9,T2,hybrid_bidirectional,worst,1966.46,29.6347
Terraced,9,T2,hybrid_bidirectional,best,1479.25,
Terraced,9,T3,safe_unidirectional,worst,2452.21,485.58
Terraced,9,T3,safe_unidirectional,best,2270.67,387.235
Terraced,9,T3,hybrid_bidirectional,worst,1560.38,39.1865
Terraced,9,T3,hybrid_bidirectional,best,1089.47,
Terraced,10,T1,safe_unidirectional,worst,3263.04,495.864
Terraced,10,T1,safe_unidirectional,best,3077.0,401.64
Terraced,10,T1,hybrid_bidirectional,worst,2809.5,104.309
Terraced,10,T1,hybrid_bidirectional,best,2628.74,
Terraced,10,T2,safe_unidirectional,worst,2843.66,459.189
Terraced,10,T2,safe_unidirectional,best,2666.06,364.966
Terraced,10,T2,hybrid_bidirectional,worst,2046.49,40.3886
Terraced,10,T2,hybrid_bidirectional,best,1795.88,
Terraced,10,T3,safe_unidirectional,worst,2562.36,434.55
Terraced,10,T3,safe_unidirectional,best,2383.63,340.326
Terraced,10,T3,hybrid_bidirectional,worst,1731.91,56.637
Terraced,10,T3,hybrid_bidirectional,best,1358.51,
Terraced,11,T1,safe_unidirectional,worst,3331.05,578.269
Terraced,11,T1,safe_unidirectional,best,3116.27,478.929
Terraced,11,T1,hybrid_bidirectional,worst,2809.7,139.867
Terraced,11,T1,hybrid_bidirectional,best,2613.61,26.4329
Terraced,11,T2,safe_unidirectional,worst,2883.86,544.703
Terraced,11,T2,safe_unidirectional,best,2678.67,445.363
Terraced,11,T2,hybrid_bidirectional,worst,2090.86,31.808
Terraced,11,T2,hybrid_bidirectional,best,1854.0,
Terraced,11,T3,safe_unidirectional,worst,2595.97,520.201
Terraced,11,T3,safe_unidirectional,best,2391.12,420.861
Terraced,11,T3,hybrid_bidirectional,worst,1673.89,61.0162
Terraced,11,T3,hybrid_bidirectional,best,1293.84,
Terraced,12,T1,safe_unidirectional,worst,3724.94,581.35
Terraced,12,T1,safe_unidirectional,best,3526.42,484.193
Terraced,12,T1,hybrid_bidirectional,worst,2903.4,123.52
Terraced,12,T1,hybrid_bidirectional,best,2751.87,20.576
Terraced,12,T2,safe_unidirectional,worst,3276.39,546.834
Terraced,12,T2,safe_unidirectional,best,3089.75,449.884
Terraced,12,T2,hybrid_bidirectional,worst,2387.84,51.8015
Terraced,12,T2,hybrid_bidirectional,best,2005.35,
Terraced,12,T3,safe_unidirectional,worst,2976.14,523.421
Terraced,12,T3,safe_unidirectional,best,2804.94,426.039
Terraced,12,T3,hybrid_bidirectional,worst,1833.24,51.6423
Terraced,12,T3,hybrid_bidirectional,best,1434.33,
Terraced,13,T1,safe_unidirectional,worst,3219.29,582.517
Terraced,13,T1,safe_unidirectional,best,3005.85,479.295
Terraced,13,T1,hybrid_bidirectional,worst,2727.75,148.123
Terraced,13,T1,hybrid_bidirectional,best,2517.48,38.0953
Terraced,13,T2,safe_unidirectional,worst,2776.33,547.483
Terraced,13,T2,safe_unidirectional,best,2575.37,444.019
Terraced,13,T2,hybrid_bidirectional,worst,2012.59,42.1723
Terraced,13,T2,hybrid_bidirectional,best,1743.11,
Terraced,13,T3,safe_unidirectional,worst,2505.25,523.552
Terraced,13,T3,safe_unidirectional,best,2301.29,420.088
Terraced,13,T3,hybrid_bidirectional,worst,1726.4,87.5743
Terraced,13,T3,hybrid_bidirectional,best,1305.81,
Terraced,14,T1,safe_unidirectional,worst,3828.79,661.124
Terraced,14,T1,safe_unidirectional,best,3609.77,562.601
Terraced,14,T1,hybrid_bidirectional,worst,3102.4,157.236
Terraced,14,T1,hybrid_bidirectional,best,2854.73,42.6326
Terraced,14,T2,safe_unidirectional,worst,3393.03,626.263
Terraced,14,T2,safe_unidirectional,best,3188.25,527.74
Terraced,14,T2,hybrid_bidirectional,worst,2368.16,78.6048
Terraced,14,T2,hybrid_bidirectional,best,1802.53,
Terraced,14,T3,safe_unidirectional,worst,3093.6,602.158
Terraced,14,T3,safe_unidirectional,best,2890.57,503.636
Terraced,14,T3,hybrid_bidirectional,worst,2143.88,125.248
Terraced,14,T3,hybrid_bidirectional,best,1666.08,
Terraced,15,T1,safe_unidirectional,worst,4169.95,711.241
Terraced,15,T1,safe_unidirectional,best,3940.24,609.026
Terraced,15,T1,hybrid_bidirectional,worst,3341.19,184.875
Terraced,15,T1,hybrid_bidirectional,best,3118.16,70.8554
Terraced,15,T2,safe_unidirectional,worst,3702.03,674.567
Terraced,15,T2,safe_unidirectional,best,3481.44,572.351
Terraced,15,T2,hybrid_bidirectional,worst,2535.92,90.4427
Terraced,15,T2,hybrid_bidirectional,best,2221.5,
Terraced,15,T3,safe_unidirectional,worst,3393.47,651.861
Terraced,15,T3,safe_unidirectional,best,3169.86,549.646
Terraced,15,T3,hybrid_bidirectional,worst,2306.47,153.637
Terraced,15,T3,hybrid_bidirectional,best,1803.03,
Terraced,16,T1,safe_unidirectional,worst,3358.01,541.618
Terraced,16,T1,safe_unidirectional,best,3180.51,448.011
Terraced,16,T1,hybrid_bidirectional,worst,2684.33,97.0536
Terraced,16,T1,hybrid_bidirectional,best,2528.8,
Terraced,16,T2,safe_unidirectional,worst,2925.42,507.81
Terraced,16,T2,safe_unidirectional,best,2761.41,413.978
Terraced,16,T2,hybrid_bidirectional,worst,1883.51,10.8976
Terraced,16,T2,hybrid_bidirectional,best,1489.26,
Terraced,16,T3,safe_unidirectional,worst,2619.84,486.037
Terraced,16,T3,safe_unidirectional,best,2459.27,392.205
Terraced,16,T3,hybrid_bidirectional,worst,1743.41,57.4719
Terraced,16,T3,hybrid_bidirectional,best,1323.34,
Terraced,17,T1,safe_unidirectional,worst,3705.74,610.001
Terraced,17,T1,safe_unidirectional,best,3478.35,511.182
Terraced,17,T1,hybrid_bidirectional,worst,2850.58,128.217
Terraced,17,T1,hybrid_bidirectional,best,2755.95,32.1103
Terraced,17,T2,safe_unidirectional,worst,3236.85,575.243
Terraced,17,T2,safe_unidirectional,best,3013.69,476.424
Terraced,17,T2,hybrid_bidirectional,worst,2240.05,47.4791
Terraced,17,T2,hybrid_bidirectional,best,2025.99,
Terraced,17,T3,safe_unidirectional,worst,2944.93,550.414
Terraced,17,T3,safe_unidirectional,best,2728.08,451.595
Terraced,17,T3,hybrid_bidirectional,worst,1980.62,113.407
Terraced,17,T3,hybrid_bidirectional,best,1585.78,
Terraced,18,T1,safe_unidirectional,worst,3299.7,588.269
Terraced,18,T1,safe_unidirectional,best,3092.72,493.058
Terraced,18,T1,hybrid_bidirectional,worst,2802.94,123.714
Terraced,18,T1,hybrid_bidirectional,best,2535.49,6.8316
Terraced,18,T2,safe_unidirectional,worst,2823.96,553.96
Terraced,18,T2,safe_unidirectional,best,2630.22,459.008
Terraced,18,T2,hybrid_bidirectional,worst,1811.56,4.75841
Terraced,18,T2,hybrid_bidirectional,best,1511.29,
Terraced,18,T3,safe_unidirectional,worst,2507.48,531.289
Terraced,18,T3,safe_unidirectional,best,2315.3,436.337
Terraced,18,T3,hybrid_bidirectional,worst,1537.45,30.5014
Terraced,18,T3,hybrid_bidirectional,best,1153.96,
Terraced,19,T1,safe_unidirectional,worst,3456.4,670.052
Terraced,19,T1,safe_unidirectional,best,3246.45,568.22
Terraced,19,T1,hybrid_bidirectional,worst,2673.26,146.337
Terraced,19,T1,hybrid_bidirectional,best,2562.7,53.303
Terraced,19,T2,safe_unidirectional,worst,3005.57,633.309
Terraced,19,T2,safe_unidirectional,best,2800.46,531.476
Terraced,19,T2,hybrid_bidirectional,worst,2243.47,89.6509
Terraced,19,T2,hybrid_bidirectional,best,1959.9,
Terraced,19,T3,safe_unidirectional,worst,2715.9,608.6
Terraced,19,T3,safe_unidirectional,best,2522.53,506.768
Terraced,19,T3,hybrid_bidirectional,worst,1863.9,152.309
Terraced,19,T3,hybrid_bidirectional,best,1512.73,
Terraced,20,T1,safe_unidirectional,worst,3424.92,569.544
Terraced,20,T1,safe_unidirectional,best,3214.1,475.072
Terraced,20,T1,hybrid_bidirectional,worst,2819.65,130.03
Terraced,20,T1,hybrid_bidirectional,best,2638.19,27.3215
Terraced,20,T2,safe_unidirectional,worst,2969.3,533.56
Terraced,20,T2,safe_unidirectional,best,2770.79,438.847
Terraced,20,T2,hybrid_bidirectional,worst,1918.15,10.3882
Terraced,20,T2,hybrid_bidirectional,best,1739.49,
Terraced,20,T3,safe_unidirectional,worst,2680.14,509.093
Terraced,20,T3,safe_unidirectional,best,2488.85,414.38
Terraced,20,T3,hybrid_bidirectional,worst,1903.07,108.381
Terraced,20,T3,hybrid_bidirectional,best,1546.25,
Terraced,21,T1,safe_unidirectional,worst,3513.56,571.928
Terraced,21,T1,safe_unidirectional,best,3316.45,475.974
Terraced,21,T1,hybrid_bidirectional,worst,2857.63,143.895
Terraced,21,T1,hybrid_bidirectional,best,2573.34,29.9674
Terraced,21,T2,safe_unidirectional,worst,3071.85,535.858
Terraced,21,T2,safe_unidirectional,best,2882.38,439.887
Terraced,21,T2,hybrid_bidirectional,worst,2223.6,67.9634
Terraced,21,T2,hybrid_bidirectional,best,1974.29,
Terraced,21,T3,safe_unidirectional,worst,2778.0,512.928
Terraced,21,T3,safe_unidirectional,best,2596.66,416.732
Terraced,21,T3,hybrid_bidirectional,worst,1983.71,109.373
Terraced,21,T3,hybrid_bidirectional,best,1512.06,
Terraced,22,T1,safe_unidirectional,worst,3783.37,576.576
Terraced,22,T1,safe_unidirectional,best,3602.94,479.366
Terraced,22,T1,hybrid_bidirectional,worst,3300.69,158.151
Terraced,22,T1,hybrid_bidirectional,best,2944.09,37.4678
Terraced,22,T2,safe_unidirectional,worst,3333.51,542.509
Terraced,22,T2,safe_unidirectional,best,3164.11,445.092
Terraced,22,T2,hybrid_bidirectional,worst,2464.95,49.2488
Terraced,22,T2,hybrid_bidirectional,best,2170.33,
Terraced,22,T3,safe_unidirectional,worst,3039.44,518.542
Terraced,22,T3,safe_unidirectional,best,2875.92,421.126
Terraced,22,T3,hybrid_bidirectional,worst,1928.15,48.5584
Terraced,22,T3,hybrid_bidirectional,best,1487.52,
Terraced,23,T1,safe_unidirectional,worst,3543.07,633.071
Terraced,23,T1,safe_unidirectional,best,3348.78,532.151
Terraced,23,T1,hybrid_bidirectional,worst,2752.51,119.367
Terraced,23,T1,hybrid_bidirectional,best,2686.31,27.2196
Terraced,23,T2,safe_unidirectional,worst,3128.35,598.745
Terraced,23,T2,safe_unidirectional,best,2943.51,497.825
Terraced,23,T2,hybrid_bidirectional,worst,2264.73,90.3111
Terraced,23,T2,hybrid_bidirectional,best,2008.46,
Terraced,23,T3,safe_unidirectional,worst,2856.08,574.917
Terraced,23,T3,safe_unidirectional,best,2682.13,473.997
Terraced,23,T3,hybrid_bidirectional,worst,1885.63,127.398
Terraced,23,T3,hybrid_bidirectional,best,1518.33,
Terraced,24,T1,safe_unidirectional,worst,3865.08,635.311
Terraced,24,T1,safe_unidirectional,best,3641.71,537.846
Terraced,24,T1,hybrid_bidirectional,worst,2984.87,138.397
Terraced,24,T1,hybrid_bidirectional,best,2688.09,28.4623
Terraced,24,T2,safe_unidirectional,worst,3386.77,601.624
Terraced,24,T2,safe_unidirectional,best,3176.0,504.159
Terraced,24,T2,hybrid_bidirectional,worst,2347.41,42.5436
Terraced,24,T2,hybrid_bidirectional,best,1980.17,
Terraced,24,T3,safe_unidirectional,worst,3067.7,576.812
Terraced,24,T3,safe_unidirectional,best,2854.29,479.346
Terraced,24,T3,hybrid_bidirectional,worst,1906.55,70.2915
Terraced,24,T3,hybrid_bidirectional,best,1351.65,
Terraced,25,T1,safe_unidirectional,worst,4166.58,781.529
Terraced,25,T1,safe_unidirectional,best,3910.13,674.929
Terraced,25,T1,hybrid_bidirectional,worst,3484.18,251.666
Terraced,25,T1,hybrid_bidirectional,best,3088.75,124.08
Terraced,25,T2,safe_unidirectional,worst,3712.08,745.027
Terraced,25,T2,safe_unidirectional,best,3468.26,638.427
Terraced,25,T2,hybrid_bidirectional,worst,2523.53,151.919
Terraced,25,T2,hybrid_bidirectional,best,2206.09,17.5931
Terraced,25,T3,safe_unidirectional,worst,3383.0,719.852
Terraced,25,T3,safe_unidirectional,best,3147.44,613.253
Terraced,25,T3,hybrid_bidirectional,worst,2535.16,227.795
Terraced,25,T3,hybrid_bidirectional,best,2048.88,58.0654
Terraced,26,T1,safe_unidirectional,worst,3481.2,562.132
Terraced,26,T1,safe_unidirectional,best,3267.93,466.303
Terraced,26,T1,hybrid_bidirectional,worst,2718.11,104.699
Terraced,26,T1,hybrid_bidirectional,best,2697.76,11.2156
Terraced,26,T2,safe_unidirectional,worst,3026.94,526.614
Terraced,26,T2,safe_unidirectional,best,2830.76,430.785
Terraced,26,T2,hybrid_bidirectional,worst,2106.98,22.0474
Terraced,26,T2,hybrid_bidirectional,best,1965.37,
Terraced,26,T3,safe_unidirectional,worst,2744.98,502.648
Terraced,26,T3,safe_unidirectional,best,2554.01,406.819
Terraced,26,T3,hybrid_bidirectional,worst,1916.64,64.9932
Terraced,26,T3,hybrid_bidirectional,best,1568.21,
Terraced,27,T1,safe_unidirectional,worst,3388.04,539.365
Terraced,27,T1,safe_unidirectional,best,3184.44,443.583
Terraced,27,T1,hybrid_bidirectional,worst,2719.61,107.88
Terraced,27,T1,hybrid_bidirectional,best,2541.71,1.50805
Terraced,27,T2,safe_unidirectional,worst,2942.77,503.502
Terraced,27,T2,safe_unidirectional,best,2744.81,407.72
Terraced,27,T2,hybrid_bidirectional,worst,2145.83,29.1869
Terraced,27,T2,hybrid_bidirectional,best,1800.18,
Terraced,27,T3,safe_unidirectional,worst,2634.16,478.258
Terraced,27,T3,safe_unidirectional,best,2439.03,382.476
Terraced,27,T3,hybrid_bidirectional,worst,1785.56,43.1996
Terraced,27,T3,hybrid_bidirectional,best,1375.52,
Terraced,28,T1,safe_unidirectional,worst,3008.95,519.061
Terraced,28,T1,safe_unidirectional,best,2815.12,424.771
Terraced,28,T1,hybrid_bidirectional,worst,2321.18,78.4307
Terraced,28,T1,hybrid_bidirectional,best,2128.28,
Terraced,28,T2,safe_unidirectional,worst,2575.17,482.698
Terraced,28,T2,safe_unidirectional,best,2390.16,388.631
Terraced,28,T2,hybrid_bidirectional,worst,1699.7,4.184
Terraced,28,T2,hybrid_bidirectional,best,1516.82,
Terraced,28,T3,safe_unidirectional,worst,2296.09,458.939
Terraced,28,T3,safe_unidirectional,best,2114.15,364.648
Terraced,28,T3,hybrid_bidirectional,worst,1505.54,49.4291
Terraced,28,T3,hybrid_bidirectional,best,1161.38,
Terraced,29,T1,safe_unidirectional,worst,3385.56,561.044
Terraced,29,T1,safe_unidirectional,best,3181.34,459.894
Terraced,29,T1,hybrid_bidirectional,worst,2782.86,106.286
Terraced,29,T1,hybrid_bidirectional,best,2522.36,
Terraced,29,T2,safe_unidirectional,worst,2919.42,527.305
Terraced,29,T2,safe_unidirectional,best,2729.54,425.965
Terraced,29,T2,hybrid_bidirectional,worst,1870.86,
Terraced,29,T2,hybrid_bidirectional,best,1604.91,
Terraced,29,T3,safe_unidirectional,worst,2605.48,502.821
Terraced,29,T3,safe_unidirectional,best,2427.58,400.997
Terraced,29,T3,hybrid_bidirectional,worst,1733.18,42.2476
Terraced,29,T3,hybrid_bidirectional,best,1184.72,
Terraced,30,T1,safe_unidirectional,worst,3016.06,514.442
Terraced,30,T1,safe_unidirectional,best,2809.57,418.62
Terraced,30,T1,hybrid_bidirectional,worst,2519.25,78.3398
Terraced,30,T1,hybrid_bidirectional,best,2295.89,
Terraced,30,T2,safe_unidirectional,worst,2574.06,477.836
Terraced,30,T2,safe_unidirectional,best,2384.59,382.014
Terraced,30,T2,hybrid_bidirectional,worst,1710.23,
Terraced,30,T2,hybrid_bidirectional,best,1530.14,
Terraced,30,T3,safe_unidirectional,worst,2279.67,452.765
Terraced,30,T3,safe_unidirectional,best,2088.84,356.943
Terraced,30,T3,hybrid_bidirectional,worst,1455.96,30.886
